assembly_id,contig_id,contig_len,plasmid_id,plasmid_name,strain,query_length,ref_length,overall_percent_identity,query_covered_length,ref_covered_length,covered_intervals,query_intervals,subject_hit_coords,query_coverage_percent,call_method
UCT109H,contig_8 [gcode=11] [topology=linear],31823,gb|CP094617.1|,lp25,B31-5A4,31823.0,24404.0,99.21418020679468,31821.0,24345.0,"[(1, 24346)]","[(24356, 31823), (1, 24355)]","[(24346, 1), (1, 7462), (11329, 12336), (16602, 17606)]",99.99371523740692,pf32
UCT109H,contig_9 [gcode=11] [topology=linear],31229,gb|CP019757.1|,cp32-7,B31_NRZ,31229.0,31245.0,99.83357337173948,31227.0,31243.0,"[(1, 12505), (12506, 31245)]","[(1, 12505), (12506, 31229)]","[(31245, 12506), (12505, 1)]",99.99359569630792,pf32
UCT110H,contig_1 [gcode=11] [topology=linear],906810,gb|CP124080.1|,chromosome,Sh-2-82,906810.0,907764.0,99.97787265769,906802.0,906802.0,"[(2, 906804)]","[(8, 906810)]","[(2, 906804), (438097, 441288), (434850, 438043), (213025, 213837), (213187, 213998), (213025, 213675), (213349, 213998), (213025, 213512), (213511, 213997), (213029, 213350)]",99.9991177865264,pf32
UCT110H,contig_10 [gcode=11] [topology=linear],26514,gb|CP124077.1|,cp26,Sh-2-82,26514.0,26514.0,98.24705560120516,26512.0,26512.0,"[(9325, 26514), (1, 9324)]","[(1, 17190), (17191, 26514)]","[(9325, 26514), (1, 9324), (17971, 19310), (19438, 20775)]",99.9924568152674,pf32
UCT110H,contig_11 [gcode=11] [topology=linear],24912,gb|CP001265.1|,lp25,156a,24912.0,24910.0,98.8385718224428,24860.0,24858.0,"[(52, 24910)]","[(1, 24861)]","[(52, 24910), (20780, 22040), (18130, 19390), (11997, 11189), (17089, 16278)]",99.791265253693,pf32
UCT110H,contig_12 [gcode=11] [topology=linear],24648,gb|CP002306.1|,lp28-1,JD1,24648.0,24354.0,93.2532514450867,22366.0,19528.0,"[(1, 16518), (18603, 21614)]","[(545, 3586), (4378, 8686), (9630, 24647)]","[(15011, 1), (21614, 18626), (20978, 18652), (21339, 19055), (20719, 18626), (20164, 18603), (21339, 19700), (21071, 19387), (20127, 18664), (16518, 14988)]",90.7416423239208,pf32
UCT110H,contig_13 [gcode=11] [topology=linear],24335,gb|CP094593.1|,lp28-6,B379,24335.0,26653.0,99.56443129520054,24334.0,24304.0,"[(1612, 25916)]","[(1, 24335)]","[(25916, 1612)]",99.99589069241831,pf32
UCT110H,contig_14 [gcode=11] [topology=linear],21482,gb|CP094589.1|,lp17,B379,21482.0,17965.0,99.98624105668684,21481.0,17945.0,"[(20, 17965)]","[(1, 21482)]","[(20, 14301), (14096, 17965), (17965, 14315)]",99.99534493994972,pf32
UCT110H,contig_15 [gcode=11] [topology=linear],21164,gb|CP094587.1|,cp32-7,B379,21164.0,21166.0,99.91023339317772,21162.0,21164.0,"[(6610, 21166), (1, 6609)]","[(6610, 21164), (1, 6609)]","[(21166, 6610), (6609, 1)]",99.99054999055,pf32
UCT110H,contig_16 [gcode=11] [topology=linear],21160,gb|CP094588.1|,cp32-9,B379,21160.0,21173.0,99.36744712990937,21158.0,21171.0,"[(13341, 21173), (1, 13340)]","[(13329, 21160), (1, 13328)]","[(13340, 1), (21173, 13341)]",99.99054820415878,pf32
UCT110H,contig_17 [gcode=11] [topology=linear],7678,gb|CP094584.1|,cp32-3,B379,7678.0,30263.0,99.98697747102489,7677.0,7678.0,"[(21020, 28698)]","[(1, 7678)]","[(21020, 28698)]",99.98697577494138,pf32
UCT110H,contig_18 [gcode=11] [topology=linear],6008,gb|CP094582.1|,cp32-12,B379,6008.0,30796.0,99.9833582958895,6007.0,6008.0,"[(16407, 22415)]","[(1, 6008)]","[(16407, 22415)]",99.98335552596538,pf32
UCT110H,contig_19 [gcode=11] [topology=linear],4449,gb|AE001582.2|,lp21,B31,4449.0,18777.0,98.26969826969828,4422.0,6775.0,"[(14360, 18775), (13352, 13739), (2073, 2552), (10602, 10863), (8600, 8861), (4484, 4745), (12413, 12863), (6854, 7115)]","[(1, 4423)]","[(14360, 18775), (2073, 2552), (4484, 4745), (6854, 7115), (8600, 8861), (12413, 12674), (13352, 13613), (10602, 10863), (12602, 12863), (13482, 13739)]",99.39312204989884,v11_override
UCT110H,contig_2 [gcode=11] [topology=linear],53776,gb|CP124079.1|,lp54,Sh-2-82,53776.0,53843.0,99.13054278971556,53775.0,53775.0,"[(2, 53777)]","[(1, 53776)]","[(53777, 2), (48441, 47202), (49483, 48203)]",99.99814043439451,pf32
UCT110H,contig_20 [gcode=11] [topology=linear],3015,gb|AE001580.1|,cp32-8,B31,3015.0,30885.0,99.53657729228732,3014.0,3020.0,"[(20339, 23359)]","[(1, 3015)]","[(23359, 20339)]",99.96683250414594,pf32
UCT110H,contig_21 [gcode=11] [topology=linear],2758,gb|CP094585.1|,cp32-1+5,B379,2758.0,30637.0,100.0,2757.0,2757.0,"[(20134, 22891)]","[(1, 2758)]","[(22891, 20134)]",99.96374184191444,pf32
UCT110H,contig_22 [gcode=11] [topology=linear],2042,gb|CP094604.1|,cp32-8,B31-5A4,2042.0,30886.0,95.30332681017612,2041.0,2041.0,"[(24969, 27010)]","[(1, 2042)]","[(24969, 27010)]",99.95102840352595,wp
UCT110H,contig_23 [gcode=11] [topology=linear],1616,gb|CP094585.1|,cp32-5,B379,1616.0,30637.0,100.0,1615.0,1615.0,"[(27244, 28859)]","[(1, 1616)]","[(28859, 27244)]",99.9381188118812,wp
UCT110H,contig_24 [gcode=11] [topology=linear],1304,gb|CP094585.1|,cp32-5,B379,1304.0,30637.0,99.92331288343556,1303.0,1303.0,"[(29073, 30376)]","[(1, 1304)]","[(30376, 29073)]",99.92331288343556,wp
UCT110H,contig_25 [gcode=11] [topology=linear],1111,gb|CP094584.1|,cp32-3,B379,1111.0,30263.0,99.9099909990999,1110.0,1110.0,"[(4123, 5233)]","[(1, 1111)]","[(4123, 5233)]",99.9099909990999,wp
UCT110H,contig_26 [gcode=11] [topology=linear],1036,gb|CP094582.1|,cp32-5,B379,1036.0,30796.0,100.0,1035.0,1035.0,"[(25912, 26947)]","[(1, 1036)]","[(26947, 25912)]",99.9034749034749,wp
UCT110H,contig_27 [gcode=11] [topology=linear],1000,gb|CP002314.1|,lp36,JD1,1000.0,28797.0,99.0,998.0,498.0,"[(28299, 28797)]","[(501, 1000), (1, 500)]","[(28299, 28797), (28797, 28299)]",99.8,wp
UCT110H,contig_3 [gcode=11] [topology=linear],53600,gb|CP094590.1|,lp28-3,B379,53600.0,28768.0,98.09979159004536,30998.0,28295.0,"[(69, 28364)]","[(23644, 24160), (14050, 15730), (17595, 18105), (25308, 53600)]","[(28364, 69), (18770, 17066), (27120, 27635), (5954, 5417), (8895, 8358), (5115, 5623), (10295, 10046), (10349, 10100)]",57.832089552238806,pf32
UCT110H,contig_4 [gcode=11] [topology=linear],30604,gb|CP094586.1|,cp32-6,B379,30604.0,30642.0,99.55293042683722,30602.0,30640.0,"[(18248, 30642), (1, 18247)]","[(12373, 30604), (1, 12372)]","[(1, 18247), (18248, 30642)]",99.99346490654816,pf32
UCT110H,contig_5 [gcode=11] [topology=linear],30301,gb|CP094583.1|,cp32-2,B379,30301.0,30302.0,99.9570985413504,30299.0,30300.0,"[(1, 833), (834, 30302)]","[(1, 833), (834, 30301)]","[(30302, 834), (833, 1)]",99.99339955777036,pf32
UCT110H,contig_6 [gcode=11] [topology=linear],30283,gb|CP094581.1|,cp32-11,B379,30283.0,30287.0,99.90424934790504,30281.0,30285.0,"[(1, 12258), (12259, 30287)]","[(1, 12257), (12258, 30283)]","[(30287, 12259), (12258, 1)]",99.9933956345144,pf32
UCT110H,contig_7 [gcode=11] [topology=linear],30250,gb|CP001267.1|,lp38,156a,30250.0,30302.0,99.66459186635277,30244.0,30251.0,"[(1, 30252)]","[(1, 30245)]","[(30252, 1), (17052, 16680), (3319, 2943)]",99.9801652892562,pf32
UCT110H,contig_8 [gcode=11] [topology=linear],28983,gb|CP001272.1|,lp28-4,156a,28983.0,29501.0,98.38059099465175,28889.0,28700.0,"[(801, 29501)]","[(94, 28983)]","[(29501, 8826), (9567, 801), (24779, 23598), (25870, 24662), (9572, 10358), (18574, 19366)]",99.67567194562332,pf32
UCT110H,contig_9 [gcode=11] [topology=linear],27804,gb|CP094592.1|,lp28-5,B379,27804.0,27673.0,99.79462387088566,27673.0,27672.0,"[(1, 27673)]","[(58, 27731)]","[(27673, 1), (17601, 14327), (17734, 14460), (17468, 14327), (17734, 14593), (17335, 14327), (17734, 14726), (17202, 14327), (17734, 14859), (17069, 14327)]",99.52884477053662,pf32
UCT113H,contig_1 [gcode=11] [topology=linear],905788,gb|CP124080.1|,chromosome,Sh-2-82,905788.0,907764.0,99.75784019634578,905754.0,905444.0,"[(19, 905463)]","[(1, 775535), (775568, 905788)]","[(213025, 775274), (19, 213998), (775249, 905463), (434850, 438043), (438097, 441288), (213029, 213997), (213192, 213997), (213029, 213837), (213354, 213998), (213029, 213675)]",99.99624636228344,pf32
UCT113H,contig_10 [gcode=11] [topology=linear],19970,gb|CP001258.1|,lp17,156a,19970.0,17849.0,100.0,19674.0,17410.0,"[(1, 17411)]","[(2284, 19694), (1, 2265)]","[(1, 17411), (2265, 1)]",98.5177766649975,pf32
UCT113H,contig_11 [gcode=11] [topology=linear],19792,gb|CP001272.1|,lp28-4,156a,19792.0,29501.0,97.62933747325138,19791.0,19799.0,"[(9556, 21276), (21344, 29423)]","[(1, 19792)]","[(9556, 21276), (21344, 29423), (23598, 24779), (24662, 25870), (10358, 9572), (19366, 18574)]",99.99494745351656,pf32
UCT113H,contig_12 [gcode=11] [topology=linear],17358,gb|CP002233.1|,lp28-5,N40,17358.0,26642.0,98.73228469085812,17357.0,17494.0,"[(8336, 25830)]","[(1, 17358)]","[(19138, 8336), (25830, 17346), (19006, 17214), (19270, 17479), (18878, 17214), (19270, 17613), (19270, 17746), (18749, 17214), (17063, 15705), (19270, 17879)]",99.994238967623,pf32
UCT113H,contig_13 [gcode=11] [topology=linear],15131,gb|CP001273.1|,lp28-1,156a,15131.0,24159.0,99.96692902969772,15114.0,15118.0,"[(1, 15119)]","[(1, 15115)]","[(15119, 1)]",99.88764787522304,pf32
UCT113H,contig_14 [gcode=11] [topology=linear],8973,gb|CP001265.1|,lp25,156a,8973.0,24910.0,99.07048008171604,8972.0,9686.0,"[(7403, 17089)]","[(1, 8973)]","[(16377, 7403), (16278, 17089)]",99.98885545525464,pf32
UCT113H,contig_15 [gcode=11] [topology=linear],7513,gb|CP001270.1|,cp32-11,156a,7513.0,30439.0,99.49421003593773,7512.0,7510.0,"[(20981, 28491)]","[(1, 7513)]","[(28491, 20981)]",99.98668973778784,pf32
UCT113H,contig_16 [gcode=11] [topology=linear],5735,gb|CP001272.1|,lp28-4,156a,5735.0,29501.0,99.65138574167683,5734.0,5732.0,"[(3096, 8828)]","[(1, 5735)]","[(8828, 3096)]",99.98256320836964,wp
UCT113H,contig_17 [gcode=11] [topology=linear],3168,gb|CP074072.1|,chromosome,B500,3168.0,24387.0,99.93678887484198,3162.0,1581.0,"[(22804, 24385)]","[(1, 1582), (1587, 3168)]","[(22804, 24385), (24385, 22804)]",99.81060606060606,wp
UCT113H,contig_18 [gcode=11] [topology=linear],1930,gb|CP001266.1|,cp32-12,156a,1930.0,30652.0,99.63730569948189,1929.0,1928.0,"[(12398, 14326)]","[(1, 1930)]","[(12398, 14326)]",99.9481865284974,wp
UCT113H,contig_19 [gcode=11] [topology=linear],1691,gb|CP031401.1|,lp25,MM1,1691.0,24154.0,99.822695035461,1690.0,1690.0,"[(4986, 6676)]","[(1, 1691)]","[(6676, 4986)]",99.94086339444117,wp
UCT113H,contig_2 [gcode=11] [topology=linear],55500,gb|CP001257.1|,lp54,156a,55500.0,53885.0,99.21083465435248,55450.0,53884.0,"[(1, 53885)]","[(54581, 55500), (1, 648), (658, 54542)]","[(1, 53885), (53885, 52966), (649, 2), (47266, 48505), (48267, 49546)]",99.90990990990991,pf32
UCT113H,contig_20 [gcode=11] [topology=linear],1378,gb|CP002306.1|,lp28-1,JD1,1378.0,24354.0,98.005698005698,1308.0,1050.0,"[(23312, 23709), (22614, 23267)]","[(724, 1378), (1, 655)]","[(22614, 23267), (23267, 22614), (23312, 23709), (23709, 23312)]",94.92017416545718,wp
UCT113H,contig_21 [gcode=11] [topology=linear],1171,gb|CP002322.1|,cp32-9,JD1,1171.0,30697.0,100.0,1170.0,1170.0,"[(20723, 21893)]","[(1, 1171)]","[(20723, 21893)]",99.91460290350128,pf32
UCT113H,contig_22 [gcode=11] [topology=linear],1146,gb|CP031401.1|,lp25,MM1,1146.0,24154.0,99.56369982547992,1145.0,1142.0,"[(19002, 20144)]","[(1, 1146)]","[(19002, 20144)]",99.91273996509598,wp
UCT113H,contig_23 [gcode=11] [topology=linear],1107,gb|AE001582.2|,chromosome,B31,1107.0,18777.0,99.6386630532972,1106.0,1106.0,"[(2524, 3630)]","[(1, 1107)]","[(3630, 2524)]",99.9096657633243,pf32
UCT113H,contig_24 [gcode=11] [topology=linear],1054,gb|CP031401.1|,lp25,MM1,1054.0,24154.0,99.90512333965845,1053.0,1053.0,"[(22367, 23420)]","[(1, 1054)]","[(22367, 23420)]",99.90512333965845,wp
UCT113H,contig_3 [gcode=11] [topology=linear],30301,gb|CP001263.1|,cp32-2,156a,30301.0,30300.0,99.14541195103442,30299.0,30298.0,"[(1, 17310), (17311, 30300)]","[(1, 17308), (17309, 30301)]","[(17310, 1), (30300, 17311)]",99.99339955777036,pf32
UCT113H,contig_4 [gcode=11] [topology=linear],26521,gb|CP001271.1|,cp26,156a,26521.0,26522.0,98.2128184059162,26519.0,26520.0,"[(1, 3520), (3521, 26522)]","[(1, 23001), (23002, 26521)]","[(3521, 26522), (1, 3520), (17982, 19317), (19449, 20782)]",99.99245880622902,pf32
UCT113H,contig_5 [gcode=11] [topology=linear],25054,gb|CP001262.1|,lp28-6,156a,25054.0,26705.0,99.88425463979246,25053.0,25050.0,"[(7, 25057)]","[(1, 25054)]","[(7, 25057)]",99.99600862137784,pf32
UCT113H,contig_6 [gcode=11] [topology=linear],24972,gb|CP001256.1|,lp28-3,156a,24972.0,28770.0,99.08654768758396,24971.0,24971.0,"[(1651, 26622)]","[(1, 24972)]","[(26622, 1651), (8893, 8351), (5946, 5409)]",99.99599551497678,pf32
UCT113H,contig_7 [gcode=11] [topology=linear],24927,gb|CP001267.1|,lp38,156a,24927.0,30302.0,99.73131887387564,24926.0,24926.0,"[(531, 25457)]","[(1, 24927)]","[(25457, 531), (3319, 2943), (17052, 16680)]",99.99598828579452,pf32
UCT113H,contig_8 [gcode=11] [topology=linear],21327,gb|CP001268.1|,cp32-7,156a,21327.0,21329.0,98.83726381921328,21325.0,21327.0,"[(11575, 21329), (1, 11574)]","[(1, 11573), (11574, 21327)]","[(11574, 1), (21329, 11575)]",99.99062221597038,pf32
UCT113H,contig_9 [gcode=11] [topology=linear],20063,gb|CP001260.1|,lp36,156a,20063.0,23638.0,99.33999535207997,20023.0,18842.0,"[(1, 18843)]","[(18882, 20063), (1, 18843)]","[(18843, 1), (1, 1182), (2735, 3471), (4742, 5482)]",99.80062802173154,pf32
UCT124H,contig_1 [gcode=11] [topology=linear],900914,gb|CP124088.1|,chromosome,Am315,900914.0,910229.0,99.9748972321184,900499.0,900499.0,"[(1, 900500)]","[(415, 900914)]","[(1, 900500), (434767, 437960), (438014, 441205), (212801, 213775), (212963, 213936), (213125, 213935), (212801, 213612), (212801, 213450), (213287, 213935), (213449, 213935)]",99.95393566977536,pf32
UCT124H,contig_10 [gcode=11] [topology=linear],29828,gb|CP094610.1|,lp28-2,B31-5A4,29828.0,29936.0,99.90948405913709,29827.0,29828.0,"[(103, 29931)]","[(1, 29828)]","[(103, 29931)]",99.99664744535336,pf32
UCT124H,contig_11 [gcode=11] [topology=linear],29802,gb|AE001578.1|,cp32-6,B31,29802.0,29838.0,96.8222683264177,28868.0,28887.0,"[(1, 9463), (10317, 11573), (11669, 29838)]","[(96, 1349), (2186, 11640), (11641, 29802)]","[(29838, 11669), (9463, 1), (11573, 10317)]",96.86598214884908,pf32
UCT124H,contig_12 [gcode=11] [topology=linear],29767,gb|AE000784.1|,lp28-3,B31,29767.0,28601.0,99.4731127857964,29733.0,28565.0,"[(36, 28601)]","[(1, 1161), (1194, 29767)]","[(28601, 36), (27441, 28601), (8863, 8326), (5922, 5385), (10263, 10014), (10317, 10068)]",99.88577955454026,pf32
UCT124H,contig_13 [gcode=11] [topology=linear],29540,gb|AE001580.1|,cp32-7,B31,29540.0,30885.0,95.23096663815228,27867.0,27959.0,"[(12351, 21392), (23121, 26423), (28489, 30885), (1, 12350), (21645, 22516)]","[(12309, 14681), (19449, 20296), (1, 12308), (15727, 19029), (20501, 29540)]","[(12350, 1), (21392, 12351), (26423, 23121), (30885, 28489), (22516, 21645)]",94.33649289099526,pf32
UCT124H,contig_14 [gcode=11] [topology=linear],26525,gb|CP124085.1|,cp26,Am315,26525.0,26525.0,98.274504433565,26523.0,26523.0,"[(9116, 26525), (1, 9115)]","[(9116, 26525), (1, 9115)]","[(26525, 9116), (9115, 1), (19327, 17993), (20792, 19458)]",99.99245994344956,pf32
UCT124H,contig_15 [gcode=11] [topology=linear],25182,gb|CP002233.1|,lp28-5,N40,25182.0,26642.0,99.05091448344044,25181.0,25189.0,"[(1144, 26333)]","[(1, 25182)]","[(1144, 26333), (17346, 19270), (17214, 19138), (17214, 19006), (17479, 19270), (17214, 18878), (17613, 19270), (17214, 18749), (17746, 19270), (15705, 17063)]",99.99602890953857,pf32
UCT124H,contig_16 [gcode=11] [topology=linear],24711,gb|CP094612.1|,lp28-4,B31-5A4,24711.0,27109.0,96.18379838501106,24710.0,24712.0,"[(1204, 25916)]","[(1, 24711)]","[(25916, 1204), (24057, 21812), (25148, 22876), (22998, 21812), (25152, 23940), (7769, 8564), (16782, 17573), (5953, 6671), (18389, 19109)]",99.99595321921412,pf32
UCT124H,contig_17 [gcode=11] [topology=linear],24480,gb|CP094617.1|,lp25,B31-5A4,24480.0,24404.0,98.72235872235872,24418.0,24402.0,"[(1, 24403)]","[(28, 24446)]","[(1, 24403), (12336, 11329), (17611, 16602)]",99.7467320261438,pf32
UCT124H,contig_18 [gcode=11] [topology=linear],23172,gb|CP094593.1|,lp28-6,B379,23172.0,26653.0,99.48213360952874,23171.0,23153.0,"[(1884, 25037)]","[(1, 23172)]","[(1884, 25037)]",99.99568444674608,pf32
UCT124H,contig_19 [gcode=11] [topology=linear],22413,gb|CP094605.1|,cp32-9,B31-5A4,22413.0,30652.0,99.6164994425864,22410.0,22419.0,"[(1, 3742), (3743, 5180), (13411, 30652)]","[(1436, 18671), (1, 1435), (18672, 22413)]","[(13411, 30652), (1, 3742), (3743, 5180)]",99.98661491098916,pf32
UCT124H,contig_2 [gcode=11] [topology=linear],53506,gb|CP124087.1|,lp54,Am315,53506.0,53232.0,99.99624293201586,53232.0,53231.0,"[(1, 53232)]","[(268, 53500)]","[(1, 53232)]",99.48790789817964,pf32
UCT124H,contig_20 [gcode=11] [topology=linear],18735,gb|CP124086.1|,lp17,Am315,18735.0,16517.0,99.94704231319176,18733.0,15081.0,"[(1436, 16517)]","[(1, 15122), (15123, 18735)]","[(1436, 12941), (12759, 16517), (16517, 12903)]",99.98932479316788,pf32
UCT124H,contig_21 [gcode=11] [topology=linear],9813,gb|CP124088.1|,chromosome,Am315,9813.0,910229.0,99.9588942554722,9730.0,9728.0,"[(900501, 910229)]","[(1, 9731)]","[(900501, 910229)]",99.15418322633242,wp
UCT124H,contig_22 [gcode=11] [topology=linear],9386,gb|AE000791.1|,cp9,B31,9386.0,9386.0,100.0,9384.0,9384.0,"[(1, 5120), (5121, 9386)]","[(1, 5120), (5121, 9386)]","[(5120, 1), (9386, 5121)]",99.97869166844237,wp
UCT124H,contig_23 [gcode=11] [topology=linear],9106,gb|CP094609.1|,lp28-1,B31-5A4,9106.0,28447.0,99.50027159152634,9100.0,9188.0,"[(17207, 17745), (10209, 16006), (6442, 6872), (16006, 17207), (17782, 19004)]","[(1, 2627), (2631, 8675), (8676, 9106)]","[(16006, 10209), (19004, 17782), (17207, 16257), (17745, 17207), (6872, 6442), (16006, 16258)]",99.9341093784318,pf32
UCT124H,contig_24 [gcode=11] [topology=linear],1380,gb|CP124086.1|,lp17,Am315,1380.0,16517.0,100.0,1379.0,1379.0,"[(56, 1435)]","[(1, 1380)]","[(1435, 56)]",99.92753623188406,wp
UCT124H,contig_25 [gcode=11] [topology=linear],1103,gb|CP094609.1|,lp28-1,B31-5A4,1103.0,28447.0,93.72937293729372,1102.0,4139.0,"[(20060, 20412), (23440, 23781), (24456, 24768), (26151, 26492), (25561, 25910), (26716, 27803), (19519, 19828), (22375, 22722), (24983, 25338), (27931, 28277)]","[(1, 1103)]","[(27803, 26716), (25338, 24983), (20412, 20060), (25910, 25561), (27931, 28277), (26492, 26151), (19828, 19519), (22722, 22375), (23781, 23440), (24768, 24456)]",99.909338168631,wp
UCT124H,contig_3 [gcode=11] [topology=linear],44336,gb|CP019853.1|,lp38,PAli,44336.0,38841.0,99.52544426494345,44064.0,38823.0,"[(13, 38322), (38327, 38841)]","[(39017, 39530), (38459, 38972), (38235, 38459), (39755, 44336), (1, 38234)]","[(10280, 38102), (13, 6060), (38102, 33519), (5938, 10386), (31221, 33759), (22090, 24626), (38841, 38327), (38327, 38841), (24626, 24386), (38322, 38098)]",99.38650306748468,pf32
UCT124H,contig_4 [gcode=11] [topology=linear],35390,gb|AE000788.1|,lp36,B31,35390.0,36849.0,97.15166780443022,35337.0,35357.0,"[(25435, 35363), (1, 25430)]","[(53, 35390)]","[(1, 25430), (25435, 35363), (31037, 33538), (28676, 31180), (6052, 5316), (8062, 7323), (2433, 2912)]",99.85024018084204,pf32
UCT124H,contig_5 [gcode=11] [topology=linear],30860,gb|AE001579.1|,cp32-8,B31,30860.0,30800.0,95.23283452177698,29505.0,29504.0,"[(12129, 21418), (21623, 22470), (1, 12128), (22890, 26217), (26886, 30800)]","[(21594, 30860), (12129, 16050), (1, 12128), (16545, 19865), (20470, 21341)]","[(12128, 1), (17008, 12129), (21418, 16825), (26217, 22890), (30800, 26886), (22470, 21623)]",95.6092028515878,pf32
UCT124H,contig_6 [gcode=11] [topology=linear],30847,gb|AE001579.1|,cp32-11,B31,30847.0,30800.0,99.04784987189252,28855.0,28858.0,"[(1, 16966), (16967, 20954), (22894, 30800)]","[(16967, 24877), (1, 16966), (26867, 30847)]","[(16966, 1), (30800, 22894), (20954, 16967)]",93.54232178169676,pf32
UCT124H,contig_7 [gcode=11] [topology=linear],30731,gb|CP019756.1|,cp32-1,B31_NRZ,30731.0,61418.0,95.76227211402085,29859.0,57674.0,"[(48574, 61418), (17210, 17902), (22737, 40119), (40982, 48573), (10304, 16475), (1, 9441), (17903, 21457)]","[(1, 7569), (8440, 30731)]","[(40119, 22737), (61418, 48574), (9441, 1), (48573, 40982), (16475, 10304), (21457, 17903), (17902, 17210)]",97.1624743744102,pf32
UCT124H,contig_8 [gcode=11] [topology=linear],30375,gb|AE001577.1|,cp32-4,B31,30375.0,30299.0,99.02267136493585,30072.0,30076.0,"[(10343, 30299), (6000, 10122), (1, 5999)]","[(1, 4123), (4424, 24376), (24377, 30375)]","[(10343, 30299), (1, 5999), (6000, 10122)]",99.00246913580249,pf32
UCT124H,contig_9 [gcode=11] [topology=linear],30163,gb|CP019847.1|,cp32-3,PAli,30163.0,30418.0,99.66363276612584,30162.0,30222.0,"[(1716, 30224), (1, 1715)]","[(28449, 30163), (1, 28449)]","[(1716, 17478), (17386, 30224), (1, 1715)]",99.99668467990584,pf32
UCT29H,contig_1 [gcode=11] [topology=linear],910485,gb|CP124092.1|,chromosome,Am293,910485.0,910655.0,99.98459410344736,910484.0,910644.0,"[(9, 910653)]","[(1, 910485)]","[(213280, 910653), (9, 214087), (435081, 438274), (438328, 441519), (213118, 213926), (213442, 214248), (213118, 213764), (213604, 214249), (213118, 213602), (213766, 214249)]",99.99989016842672,pf32
UCT29H,contig_10 [gcode=11] [topology=linear],30487,gb|CP019921.1|,cp32-9,PAbe,30487.0,62238.0,97.38203082747432,30486.0,58985.0,"[(10456, 17747), (52778, 56623), (17748, 48199), (58276, 62238), (1, 10312), (48205, 51330)]","[(1, 30487)]","[(47556, 17748), (10312, 1), (17747, 10456), (62238, 58276), (56623, 52778), (51330, 48205), (48199, 47464)]",99.99671991340573,pf32
